mid,ln_ratio,mapname,approved,sr
342855,0.0072254335260115606,REDALiCE Feat. Ayumi Nomiya - Little Star (lil_yumika_lil) [5K SC [Star.23]],1,4.45336
343149,0.11497938616582684,Hanatan - Airman ga Taosenai (SOUND HOLIC Ver.) (Natsu) [KK's Hard],1,2.97362
343869,0.06618819776714513,REDALiCE Feat. Ayumi Nomiya - Little Star (lil_yumika_lil) [4K INF [Star.20]],1,3.75353
344008,0.1084967320261438,Iguchi Yuka - Grow Slowly (TV Size) (HinagikuKatsura) [7K SC],1,3.6898
344013,0.09584086799276673,Memme - China Dress (Tear) [7K Expert],1,4.16418
344242,0.06114769520225776,Loos - Koi Yomi Zakura (_S u w a k o_) [7K Lv.19],1,3.4519
344257,0.03934740882917467,REDALiCE Feat. Ayumi Nomiya - Little Star (lil_yumika_lil) [4K EXH [Star.15]],1,3.40238
344414,0.019952114924181964,REDALiCE Feat. Ayumi Nomiya - Little Star (lil_yumika_lil) [5K MX [Star.20]],1,3.74806
344760,0.02364607170099161,Otokaze - amamichi (Simple_Star) [PC's 7K Another],1,3.33557
345760,0.2510602205258694,kors k - Insane Techniques (LeiN-) [4K Another],1,3.53275
345770,0.10337078651685393,kors k - Insane Techniques (LeiN-) [4K Hyper],1,2.79244
345858,0.006808510638297872,"Harada Hitomi, Kayano Ai & Ogura Yui - Maware! Setsugekka (TV Size) (Chocoliti) [PROGUY's 6K MX]",1,4.04162
347753,0.17084826762246116,SHK - Milky Way (ExPew) [HD],1,2.54002
349330,0.11214285714285714,kors k - Insane Techniques (LeiN-) [5K Black Another],1,3.9167
350093,0.1118421052631579,Camellia - Bangin' Burst (Spy) [KK's ADVANCED Lv.14],1,3.4188
350094,0.032589016294508145,Camellia - Bangin' Burst (Spy) [EXHAUST Lv.16],1,5.29413
350258,0.008377760853008377,T.M.Revolution - HOT LIMIT (dosyeru) [Another],1,2.99087
350278,0.07985480943738657,xi - Zephyros (Remillion Cross) [7K Another],4,4.28623
350280,0.21071612570839773,xi - Zephyros (Remillion Cross) [7K Extra],4,6.4088
350281,0.0716,xi - Zephyros (Remillion Cross) [Tanamii x Million's 4K Insane],4,3.84301
350282,0.06304459251665813,xi - Zephyros (Remillion Cross) [Tanamii's 7K Hyper],4,3.14398
350283,0.1661807580174927,xi - Zephyros (Remillion Cross) [Skalim´s 7K Rage!!],4,5.75706
350863,0.14613291877186163,Hanatan - Airman ga Taosenai (SOUND HOLIC Ver.) (Natsu) [Rumi's Insane],1,4.15166
351344,0.2728613569321534,Iguchi Yuka - Grow Slowly (TV Size) (HinagikuKatsura) [Bobbias' 7K MX],1,3.05514
351427,0.08326485894275541,Pinocchio-P - Weekly Shonen Bye-Bye (Aqo) [A.C's SHD],4,5.63541
351428,0.07957371225577264,Pinocchio-P - Weekly Shonen Bye-Bye (Aqo) [A.C's HD],4,4.52484
351852,0.162406015037594,Iguchi Yuka - Grow Slowly (TV Size) (HinagikuKatsura) [victorica's 4K MX],1,3.02008
351952,0.09312022237665045,Camellia - Bangin' Burst (Spy) [victorica's Extra Lv.15],1,4.36079
351985,0.17970149253731343,fripSide - HesitationSnow (17VA) [7K Insane],1,4.74813
352020,0.07755946225439504,Memme - China Dress (Tear) [7K Hard],1,2.51097
352219,0.06928406466512702,Pinocchio-P - Weekly Shonen Bye-Bye (Aqo) [A.C's EZ],4,2.91638
352220,0.08143767060964513,Pinocchio-P - Weekly Shonen Bye-Bye (Aqo) [A.C's NM],4,3.66167
352664,0.029177718832891247,Ayane - Complex Image (_S u w a k o_) [Lv.24],1,3.59531
353482,0.16538461538461538,yanaginagi - Mitsuba no Musubime (TV Size) (Oyatsu) [KK's HD],1,2.51963
354591,0.03598484848484849,Chihara Minori - Kyoukai no Kanata (TV Size) (YunoFanatic) [Hard],1,2.59501
354995,0.1850079744816587,Owl City - Shooting Star (NaxelCL) [7K HD],1,2.91018
355132,0.008247422680412371,Kuroneko dungeon - Dragon and Girl and Decoherence (LeiN-) [6K diamdiam],4,4.57172
355185,0.17712382009994448,ZAQ - Alteration (17VA) [Lv.33],4,4.7744
355186,0.37670384138785623,ZAQ - Alteration (17VA) [Lv.75],4,7.95816
355527,0.032926829268292684,Ayane - Complex Image (_S u w a k o_) [Lv.15],1,2.60489
355922,0.11599625818521983,Ayane - Complex Image (_S u w a k o_) [richard's Lv.23],1,3.48556
356066,0.12390350877192982,Nomizu Iori - SAVE MY HEART (TV Size) ([ M o m o ]) [7K MX],1,3.55311
356079,0.21550094517958412,Owl City - Shooting Star (NaxelCL) [Pira's 5K HD],1,2.89242
356153,0.26710526315789473,Owl City - Shooting Star (NaxelCL) [RC's 7K MX],1,2.84564
357141,0.06397774687065369,fripSide - sister's noise (TV Size) (17VA) [Lv.16],1,2.70271
357271,0.14512195121951219,Owl City - Shooting Star (NaxelCL) [Hinagi's 7K SC],1,3.52882
357272,0.1734860883797054,Owl City - Shooting Star (NaxelCL) [Skalim's 4K HD],1,2.57354
357564,0.14134742404227213,M2U - Jump to Summer (hokin1995) [MX],1,2.89621
357978,0.11536162582187687,S.S.H. - Intersect Thunderbolt-Remix (ljqandylee) [7K Insane],1,3.85542
358831,0.0,Dj Mashiro - Prismatic Lollipops (victorica_db) [richard's 8K Another],1,4.2251
359060,0.19327731092436976,nano feat. MY FIRST STORY - SAVIOR OF SONG (TV Size) (- R u m i a -) [Hard],1,2.69516
359061,0.2321618743343983,nano feat. MY FIRST STORY - SAVIOR OF SONG (TV Size) (- R u m i a -) [Extra],1,4.52226
359261,0.09763617677286741,Tamura Yukari - Himitsu no Door kara Ai ni Kite (TV Size) (victorica_db) [Lv.13],1,4.11882
359323,0.10876132930513595,Tamura Yukari - Himitsu no Door kara Ai ni Kite (TV Size) (victorica_db) [Lv.10],1,2.80747
359491,0.11387900355871886,nano feat. MY FIRST STORY - SAVIOR OF SONG (TV Size) (- R u m i a -) [KK's Insane],1,3.80286
359560,0.07796610169491526,Tsukasa Yatoki - 2A-Attack (Reikosaka) [Maximum],1,3.9639
359587,0.06796116504854369,Helblinde - Disconnected (deadbill) [7K HD],4,3.5268
359969,0.14563106796116504,SHK - Identity Part 4 (vocaloid1anime2) [HD+],1,3.19911
360153,0.1095360824742268,SHK - Identity Part 4 (vocaloid1anime2) [AngelFault's HD],1,2.94385
360362,0.0,Dormir - Sayonara Trip (Simple_Star) [Lv.10],1,2.77711
360634,0.0867579908675799,Jeff Williams - This Will Be the Day (feat. Casey Lee Williams) (arcwinolivirus) [7K Insane],1,3.53717
360790,0.07766990291262135,Jeff Williams - This Will Be the Day (feat. Casey Lee Williams) (arcwinolivirus) [4K Insane],1,3.11488
360791,0.0035026269702276708,Jeff Williams - This Will Be the Day (feat. Casey Lee Williams) (arcwinolivirus) [4K Dante's Insane],1,2.87202
360802,0.039250669045495096,Seiryu - Water Horizon (Spy) [4K EXTREME],1,3.48297
360804,0.11390887290167866,Seiryu - Water Horizon (Spy) [S.Star's 4K ADVANCED],1,2.97156
360805,0.03908554572271387,Seiryu - Water Horizon (Spy) [victorica's 4K ExtrA],1,4.39614
361015,0.22740524781341107,REDALiCE - Acceleration (YunoFanatic) [4K MX],1,3.58857
361052,0.016786570743405275,dj TAKA meets DJ YOSHITAKA - Elemental Creation (Spy) [4K EXTREME],1,4.74389
361537,0.06576629477392835,Tsukasa Yatoki - 2A-Attack (Reikosaka) [Hyper],1,2.748
361739,0.010738831615120275,dj TAKA meets DJ YOSHITAKA - Elemental Creation (Spy) [Spy & Luyuja's 8K Black Another],1,6.36219
361770,0.2053191489361702,REDALiCE - Acceleration (YunoFanatic) [KK's 7K MX],1,3.58752
361776,0.1722723543888433,Helblinde - Disconnected (deadbill) [4K HD],4,3.36973
361871,0.19937451133698203,sakuzyo - Black Lair (-kevincela-) [7K Liese's LV.24],1,4.04159
361993,0.13009922822491732,PLight - TRIGGERHAPPY (- R u m i a -) [HD],1,3.01794
361994,0.20911528150134048,PLight - TRIGGERHAPPY (- R u m i a -) [MX],1,4.68027
362069,0.1703125,REDALiCE - Acceleration (YunoFanatic) [Arcwin's 7K HD],1,2.72624
362472,0.0862533692722372,Nomizu Iori - SAVE MY HEART (TV Size) ([ M o m o ]) [KK's 7K HD],1,2.68015
362568,0.07768361581920905,Nomizu Iori - SAVE MY HEART (TV Size) ([ M o m o ]) [4K HD],1,2.88964
362574,0.0,Ayana - freak of nature start (richardfeder) [Freak Out],1,3.78278
362660,0.034071550255536626,REDALiCE - Acceleration (YunoFanatic) [Spy's 4K HD],1,2.87291
362877,0.001682085786375105,Ayana - freak of nature start (richardfeder) [Hyper],1,3.04352
362917,0.1254416961130742,Helblinde - Disconnected (deadbill) [HEHOOH's 7K MX],4,3.79194
363288,0.5431798684586788,t+pazolite feat. Rizna - Unlimited Spark! (remake) (Entozer) [Collab Phantasm],4,11.0108
363562,0.0,ONE OK ROCK - Remake (indyinyou) [Pro Drum],1,2.78234
364220,0.015786278081360048,S.S.H. - Intersect Thunderbolt-Remix (ljqandylee) [Momo's 4K Insane],1,4.55058
364414,0.11349693251533742,ensou feat. GUMI - COMA (arcwinolivirus) [4K MX],1,3.16779
364495,0.1915954415954416,Seiryu - Water Horizon (Spy) [KK's 7K EXTREME],1,4.15411
364496,0.06120218579234973,Seiryu - Water Horizon (Spy) [richard's 7K ADVANCED],1,2.90078
364505,0.327150084317032,t+pazolite feat. Rizna - Unlimited Spark! (remake) (Entozer) [Extra],4,6.92504
364572,0.04102976669348351,jun - KIMONO PRINCESS (Sky_Demon) [MX],1,3.84991
364622,0.029053420805998126,ensou feat. GUMI - COMA (arcwinolivirus) [4K HD],1,2.50538
364662,0.04880952380952381,SAKURATRICK - Won(3)Chu KissMe! (TV Size) (victorica_db) [4K MX],1,3.26639
364664,0.12057522123893805,SAKURATRICK - Won(3)Chu KissMe! (TV Size) (victorica_db) [richard's 7K MX],1,3.3107
364665,0.08701657458563536,SAKURATRICK - Won(3)Chu KissMe! (TV Size) (victorica_db) [Rumi's 7K HD],1,2.8248
364737,0.06775700934579439,Memme - China Dress (Tear) [7K Insane],1,3.15391
365278,0.09186351706036745,"Lia - My Soul, Your Beats! (TV Size) (DJPop) [8K SC]",1,3.29865
365327,0.10414657666345227,Helblinde - Disconnected (deadbill) [lZenxl's 7K SHD],4,5.55045
365900,0.07337278106508875,PLight - Poppin' Shower (- R u m i a -) [HD],1,3.00548
365901,0.15634441087613293,PLight - Poppin' Shower (- R u m i a -) [IN],1,3.90306
365902,0.17570215545395165,PLight - Poppin' Shower (- R u m i a -) [MX],1,5.31019
366299,0.042114695340501794,ensou feat. GUMI - COMA (arcwinolivirus) [7K HD],1,2.52097
366656,0.07960457856399583,Helblinde - Disconnected (deadbill) [7K SC],4,4.57411
367646,0.11234567901234568,RAMM ni Haiyoru Tamao-san - Kirai na WaKe Lychee (Lieselotte) [7K LV.20],1,3.11082
367647,0.13454198473282442,RAMM ni Haiyoru Tamao-san - Kirai na WaKe Lychee (Lieselotte) [7K LV.27],1,4.26477
367779,0.11717709720372836,Nanamori-chu  Goraku-bu - Yuriyurarararayuruyuri Daijiken (TV Size) (Lokovodo) [Momo's MX],1,2.96984
368048,0.07040572792362769,nano - Born to Be (TV Size) (Yuutosan) [7K MX],1,3.47424
368423,0.3890564411891426,Nobunaga - Shinkai Shoujo (Cuppp) [SHD],4,5.22783
368650,0.07775768535262206,fripSide - HesitationSnow (17VA) [7K Rumi's HD],1,3.41372
368673,0.23436586791350086,ensou feat. GUMI - COMA (arcwinolivirus) [7K MX],1,4.12717
368785,0.2522982635342186,Misawa Sachika - Unite (TV Size) (17VA) [Burst],1,3.99459
368827,0.18083670715249664,Misawa Sachika - Unite (TV Size) (17VA) [Hard],1,3.08556
369028,0.25748086290883787,PLight - TRIGGERHAPPY (- R u m i a -) [Pew's EX],1,4.84689
369030,0.09104704097116843,Ray - Nagi (mingmichael) [Rumi's 7K HD],1,2.61793
369292,0.12016767582673497,Sharlo - Vidro Moyou (Sharlo) [PC's 7K HD],1,2.94216
369294,0.14468085106382977,Sharlo - Vidro Moyou (Sharlo) [victorica's 4K HD],1,3.13349
369470,0.25089530229618706,Ito Kanako - Sky of Twilight (Brainpeeler) [Marathon],4,6.09421
369539,0.11561866125760649,Ray - Songs Compilation (- R u m i a -) [MaRaython],1,3.97169
369688,0.13816534541336353,RAMM ni Haiyoru Tamao-san - Kirai na WaKe Lychee (Lieselotte) [victorica's 4K Lv.12],1,3.52804
369698,0.04700272479564033,dj TAKA meets DJ YOSHITAKA - Elemental Creation (Spy) [S.Star's 7K Hyper],1,4.14704
370882,0.0,fripSide - HesitationSnow (17VA) [8K Another],1,4.75771
373952,0.05399568034557235,dj TAKA meets DJ YOSHITAKA - Elemental Creation (Spy) [S.Star's 4K ADVANCED],1,3.16076
374464,0.037257824143070044,Ras - STAGER (LeiN-) [Another],1,3.35851
374723,0.18568994889267462,DecisionS - INFINITY OVERDRIVE (Remillion Cross) [EXHAUST],1,3.07057
374724,0.2456839309428951,DecisionS - INFINITY OVERDRIVE (Remillion Cross) [INFINITE],1,4.12989
375135,0.059033989266547404,a_hisa - Fairy Dance (Priti) [Pew's HD],1,2.60816
375398,0.028455284552845527,Jeff Williams - This Will Be the Day (feat. Casey Lee Williams) (arcwinolivirus) [7K Hard],1,2.68243
375580,0.041019266625233065,Risk Junk-G - Candy Galy (Staiain) [4K MX],1,4.2702
375660,0.11274509803921569,Qrispy Joybox feat.mao - Colorful Minutes (Reat) [HD],1,3.09161
375818,0.08285714285714285,KOTOKO - Re-Sublimity (TV Size) (- R u m i a -) [Lv.20],1,2.74531
375819,0.253551912568306,KOTOKO - Re-Sublimity (TV Size) (- R u m i a -) [Lv.28],1,3.54087
375820,0.1572769953051643,KOTOKO - Re-Sublimity (TV Size) (- R u m i a -) [Lv.34],1,4.52265
376721,0.02453580901856764,SHK - Couple Breaking (Sky_Demon) [MX],1,3.8164
376806,0.08760951188986232,ALTIMA - Fight 4 Real (TV Size) (victorica_db) [4K Lv.11],1,3.29397
376923,0.12412177985948478,DJ Genericname - Dear You (Taiwan-NAK) [4K MX],1,3.97328
377379,0.14855739717618172,Stan SB - Dead (NaxelCL) [Collab Marathon],1,3.40508
377916,0.09977324263038549,NegaRen - Goin' Under (Ryu Sei) [Hard],1,3.24823
378110,0.036290322580645164,dj TAKA - snow storm (Oracle) [victorica's 4K Lv.10],1,2.75718
378111,0.021917808219178082,dj TAKA - snow storm (Oracle) [victorica's 4K Lv.14],1,3.76609
378209,0.10714285714285714,dj TAKA - snow storm (Oracle) [richard's 7K Lv.32],1,4.73793
378316,0.0,Ryu - Second Heaven (Spy) [4K Another],1,3.12154
378616,0.093841642228739,Ryu - Second Heaven (Spy) [KK's 4K Hyper],1,2.59421
378655,0.215625,S3RL - MTC (Nightcore Mix) (Combinatorix) [4K MX],4,3.54691
378746,0.03232533889468196,Ryu - Second Heaven (Spy) [victorica's 4K EXTREME],1,3.66612
379001,0.0,Ryu - Second Heaven (Spy) [S.Star's 7K Another],1,3.24407
379059,0.045816733067729085,S3RL - MTC (Nightcore Mix) (Combinatorix) [4K HD],4,2.55812
380142,0.3430232558139535,PLight - Sakura Reflection (PLight Slayer Remix) (Kuo Kyoka) [Rumi's 7K OVERDRIVE Lv.35],1,4.78678
381060,0.176303317535545,PLight - Sakura Reflection (PLight Slayer Remix) (Kuo Kyoka) [NaxelCL's 4K ADVANCED Lv.18],1,3.33854
381061,0.1043872919818457,PLight - Sakura Reflection (PLight Slayer Remix) (Kuo Kyoka) [Yuno's 4K EXHAUST Lv.24],1,4.01504
381064,0.06606942889137737,PLight - Sakura Reflection (PLight Slayer Remix) (Kuo Kyoka) [Reika's 7K ADVANCED Lv.16],1,2.64713
381255,0.11666666666666667,V.K - Reverse - Parallel Universe (Chamelo_Th) [Hard],1,3.30025
381467,0.29270248596631915,PLight - Sakura Reflection (PLight Slayer Remix) (Kuo Kyoka) [Rumi's 7K INFINITE Lv.24],1,3.87453
381605,0.28801287208366855,Ryu - Second Heaven (Spy) [Rumi's 7K Second Hell],1,4.64728
382195,0.0849194729136164,"Lia - My Soul, Your Beats! (TV Size) (DJPop) [6K SC]",1,2.87201
382377,0.062146892655367235,DJ YOSHITAKA - CUSTOM DRIVE (Kuo Kyoka) [4K Another Lv.24],1,4.08379
382380,0.09414225941422594,DJ YOSHITAKA - CUSTOM DRIVE (Kuo Kyoka) [7K Another Lv.29],1,4.2469
382382,0.07171314741035857,DJ YOSHITAKA - CUSTOM DRIVE (Kuo Kyoka) [7K Hyper Lv.16],1,3.01017
382539,0.04137323943661972,Risk Junk-G - Candy Galy (Staiain) [4K HD],1,3.04124
382545,0.16716240333135038,Risk Junk-G - Candy Galy (Staiain) [Ishi's 7K MX],1,5.41251
382858,0.0684931506849315,Ray - Rakuen PROJECT (TV Size) (- R u m i a -) [Lv.19],1,2.61541
382859,0.11928429423459244,Ray - Rakuen PROJECT (TV Size) (- R u m i a -) [Lv.26],1,3.74314
382985,0.060240963855421686,Kishida Kyoudan & The Akeboshi Rockets - STRIKE THE BLOOD ([GraveChaos]) [Hinagi's 7K MX],1,3.38564
383041,0.246875,PLight - Sakura Reflection (PLight Slayer Remix) (Kuo Kyoka) [7K OVERBOARD Lv.32],1,4.73313
383850,0.24305555555555555,nano - Born to Be (TV Size) (Yuutosan) [RC's 7K SC],1,3.65305
384381,0.0029296875,LAST ALLIANCE - HEKIREKI (TV Size) (Miyamoto Usagi) [7K Burst! 'Cruel Shower'],1,4.25331
385182,0.08776266996291718,ELISA - Dear My Friend -Mada Minu Mirai e- (Simple_Star) [Lv.17],1,3.19337
385205,0.33848953594176523,PLight - Sakura Reflection (PLight Slayer Remix) (Kuo Kyoka) [Yumi's 5K EXHAUST Lv.23],1,3.74481
385623,0.12586445366528354,ALTIMA - Fight 4 Real (TV Size) (Yuutosan) [7K Lv. 21],1,2.96051
385624,0.14634146341463414,ALTIMA - Fight 4 Real (TV Size) (Yuutosan) [vocaloid1anime2's 4K Lv. 14],1,2.81749
386835,0.46226415094339623,Daisy x Daisy - Towa no Kizuna feat Another Infinity  x1.1 (MoTeSolo) [7k - hard lvl 91(LCH+MoTeSolo)],4,8.98746
386836,0.29379394680525833,Daisy x Daisy - Towa no Kizuna feat. Another Infinity (MoTeSolo) [7k - normal lvl 53(LCH)],4,5.4673
387054,0.10666666666666667,ALTIMA - Fight 4 Real (TV Size) (Yuutosan) [RC's 7K Lv. 26],1,3.68453
387055,0.14260249554367202,ALTIMA - Fight 4 Real (TV Size) (Yuutosan) [RC's 7K Lv. 32],1,4.20992
387460,0.09081419624217119,ALTIMA - Fight 4 Real (TV Size) (victorica_db) [richard's 7K Lv.24],1,4.10444
388297,0.11892583120204604,LAST ALLIANCE - HEKIREKI (TV Size) (ajeemaniz) [4K HD+ 'Dempsey Roll'],1,3.52362
389775,0.08595433003015941,anubasu-anubasu - Nemesis (pi3's Remix) (Sp3ct3r_2k11) [Agka's Ghost],4,6.21415
389873,0.11835106382978723,Kicco - Shunkan Spline (yoshilove) [Hard],1,2.61198
389874,0.20987654320987653,Kicco - Shunkan Spline (yoshilove) [Maximum],1,3.78227
389986,0.0761904761904762,"Lia - My Soul, Your Beats! (TV Size) (DJPop) [4K SC]",1,3.05789
389989,0.09276729559748427,"Lia - My Soul, Your Beats! (TV Size) (DJPop) [5K SC]",1,2.88386
389994,0.10727272727272727,"Lia - My Soul, Your Beats! (TV Size) (DJPop) [7K MX]",1,2.54074
389995,0.08190224570673713,"Lia - My Soul, Your Beats! (TV Size) (DJPop) [7K SC]",1,3.2071
389997,0.08243727598566308,"Lia - My Soul, Your Beats! (TV Size) (DJPop) [8K MX]",1,2.5059
391015,0.01839587932303164,Cres - End Time (PyaKura) [Epilogue],1,4.92089
391016,0.01745877788554801,Cres - End Time (PyaKura) [Interlude],1,3.45253
391595,0.032377428307123035,DJ Genericname - Dear You (Taiwan-NAK) [S.Star's 4K HD+],1,3.3466
392001,0.2634730538922156,Meg & Dia - Monster (DotEXE Remix) (nold_1702) [Zillah's 4K Insane],1,2.95727
392004,0.27200902934537247,Meg & Dia - Monster (DotEXE Remix) (nold_1702) [Zillah's 7K Insane],1,3.12446
392261,0.04722222222222222,Sasaki Sayaka - Koi Saku Mirai (hutunohito) [7K Black Another],1,6.0373
392532,0.12620281273131015,Sharlo - Sleeping Butterfly (Rumia-) [Lv.25],1,3.38092
392533,0.16257408975444537,Sharlo - Sleeping Butterfly (Rumia-) [Lv.32],1,4.11664
392535,0.0718475073313783,Sharlo - Sleeping Butterfly (Rumia-) [Lv.18],1,2.52472
392616,0.08078431372549019,Sasaki Sayaka - Koi Saku Mirai (hutunohito) [7K Another],1,4.35298
392718,0.07630878438331855,Zou Tian Heng - No.1127 (OniJAM) [Hard Lv.10],1,3.2368
392993,0.0868945868945869,Sasaki Sayaka - Koi Saku Mirai (hutunohito) [7K Hyper],1,2.83457
393291,0.12988505747126436,Hanazawa Kana &  Itou Shizuka & Toyosaki Aki - Minna no Namae o Irete Kudasai TV size ver (hokin1995) [MX],1,3.7765
393576,0.05917159763313609,RO-KYU-BU! - Get goal! (TV Size) (Yuutosan) [momiq's 7K HD],1,2.9402
393752,0.11322314049586776,ALTIMA - Fight 4 Real (TV Size) (victorica_db) [Rumi's 7K Lv.28],1,4.45298
393809,0.09895052473763119,Suzuki Konomi - DAYS of DASH (TV Size) (YunoFanatic) [Insane],1,2.8821
394019,0.10849056603773585,Hanazawa Kana &  Itou Shizuka & Toyosaki Aki - Minna no Namae o Irete Kudasai TV size ver (hokin1995) [HD],1,2.60818
394372,0.0851581508515815,Kishida Kyoudan & The Akeboshi Rockets - STRIKE THE BLOOD ([GraveChaos]) [Arcwin's 4K MX],1,3.35944
395125,0.0009319664492078285,Sota Fujimori - DANCE ALL NIGHT (Spy) [EXTREME],1,3.04456
395544,0.07925024662939822,anubasu-anubasu - Nemesis (pi3's Remix) (Sp3ct3r_2k11) [Hard],4,4.3378
395545,0.16218293620292082,anubasu-anubasu - Nemesis (pi3's Remix) (Sp3ct3r_2k11) [Insane],4,5.63088
395546,0.07592503604036521,anubasu-anubasu - Nemesis (pi3's Remix) (Sp3ct3r_2k11) [Normal],4,2.9849
395700,0.1713641488162345,RO-KYU-BU! - Get goal! (TV Size) (Yuutosan) [KK's 7K MX],1,3.43265
395779,0.10519951632406288,DJ YOSHITAKA feat.Michaela Thurlow - SUPER HERO (YunoFanatic) [Another],1,3.50882
396006,0.09618320610687023,DJ YOSHITAKA feat.Michaela Thurlow - SUPER HERO (YunoFanatic) [KK's Hyper],1,2.63479
396838,0.16720604099244876,Remixed by DJ Command - Mermaid girl -Akiba Koubou MIX- (bilqiscutee) [Lv.17],1,2.76243
397396,0.11007025761124122,ZAQ - VOICE (TV Size) (NaxelCL) [Arcwin's 4K MX],1,3.35139
397398,0.12931034482758622,ZAQ - VOICE (TV Size) (NaxelCL) [Tip's 7K HD],1,2.98262
397401,0.2581560283687943,ZAQ - VOICE (TV Size) (NaxelCL) [7K HD],1,2.7323
397402,0.17193675889328064,ZAQ - VOICE (TV Size) (NaxelCL) [KK's 7K MX],1,3.87964
398476,0.1353874883286648,SHK - Identity Part 4 (vocaloid1anime2) [Chamelo's MX],1,4.24039
399215,0.21640316205533597,Nami Nakagawa - DON'T CUT (Rumia-) [7K Extra],1,5.44509
399433,0.15037086985839515,ESTi - HELIX (xeona) [HoB's 4K MX],1,3.79075
399434,0.11208576998050682,ESTi - HELIX (xeona) [Mashiro's 4K HD],1,3.02776
399438,0.08471563981042654,ESTi - HELIX (xeona) [Aery- + xeona's 5K MX],1,4.19028
399491,0.11403508771929824,Nami Nakagawa - DON'T CUT (Rumia-) [7K Insane],1,4.13156
399686,0.140177690029615,Nami Nakagawa - DON'T CUT (Rumia-) [Arcwin's 7K Hard],1,2.86962
